id,title,context_tweet,text,pred_cot,gpt_regionalisms,dict_regionalisms,has_regionalisms,CHECK,Notas,
334061,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: ""Mi cuerpo es el planeta Tierra""","Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl",@usuario Que fuman. Le pega mal,"respuesta: La expresión ""Que fuman. Le pega mal"" es de carácter regional en Argentina y se refiere a la sorpresa o incredulidad ante una situación particular. La respuesta final es sí.",['que fuman. le pega mal'],['fumar'],TRUE,1,,
336632,Coronavirus en Argentina: una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías,"Una mujer que violó la cuarentena mordió y les arrojó gas pimienta a tres policías: “No es estado de sitio, no me podés tocar, un decreto no está por encima de la Constitución” https://t.co/lZ16BRgo1p","@usuario los resultados de la década ganada, PERONIA.","respuesta: La expresión ""PERONIA"" es un término regional en Argentina que se utiliza de forma despectiva para referirse al gobierno peronista. La respuesta final es sí.",['peronia'],"['ganado', 'peronia']",TRUE,1,,
399731,"La advertencia de Dady Brieva: ""Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida""",La advertencia de Dady Brieva: 'Los del campo tampoco van a ser muy felices cuando la muchachada salga a buscar comida' https://t.co/f8YmXLLtSW,@usuario Este ganso no es referencia de nada,"La expresión ""ganso"" no es un término regional del español de Argentina, por lo tanto la respuesta final es no.",[],['ganso'],TRUE,1,,
379260,"Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo""","Alberto Fernández: ""Las mujeres mueven el mundo, pero algunos hombres las ayudamos a hacerlo"" https://t.co/IwCw2rv5z6 https://t.co/29vnBw04Sv",@usuario Son unos garcas. Sacado de contexto significa otra cosa. Yo estaba ahí y nada que ver.,"respuesta: La expresión ""garca"" es de carácter regional en Argentina y se utiliza como un insulto para referirse a una persona deshonesta o tramposa. La respuesta final es sí.",['garca'],"['garca', 'nada que ver', 'sacado']",TRUE,1,,
351424,"Fernanda Raverta: una niñez en la guardería montonera, una juventud en La Cámpora y una carrera a la Anses","Coronavirus en la Argentina: Fernanda Raverta, la camporista de raíz montonera que se quedó con la Anses https://t.co/UUKF79cabZ https://t.co/UOiRtgkBdB","@usuario No esperaba nada distinto para ser sincera,si acá se va un garca y ponen uno peor
#ElPeorGobiernoDeLaHistoria","La expresión ""garca"" es un término regional en Argentina utilizado para referirse a una persona deshonesta o sin escrúpulos. La respuesta final es sí.",['garca'],['garca'],TRUE,1,,
398987,"Daniel Grinbank y los altísimos gravámenes a la industria cultural: ""Así se torna inviable producir shows en la Argentina""",Daniel Grinbank y los altísimos gravámenes a la industria cultural: “Así se torna inviable producir shows en la Argentina” | Por Constanza Kong https://t.co/LSWXpLWkv0,"@usuario QUE PASÓ GRINBANK TE DISTE CUENTA QUE ESTE GOBIERNO ES UNA GARCHA?, TE TOCO A VOS, PARECE QUE EL CEREBRO LO TENES EN EL BOLSILLO","La expresión ""una garcha"" es de carácter regional en Argentina y se refiere a algo de mala calidad o poco satisfactorio. La respuesta final es sí.",['una garcha'],"['garcha', 'tocar', 'vos']",TRUE,1,,
395625,"Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner""","Alberto Fernández: ""Me iría a un isla desierta con Máximo Kirchner "" https://t.co/J11MNnD5Yb https://t.co/ALGYab7Xch","@usuario Van a terminar los dos garchándose... mientras no jodan a los laburantes, rómpanse bien el orto.","La expresión ""garchándose"" es un término regional en Argentina utilizado como sinónimo de tener relaciones sexuales. La respuesta final es sí.",['garchandose'],"['garchar', 'orto']",TRUE,1,,
402601,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres,Keira Knightley no volverá a filmar escenas de sexo dirigidas por hombres https://t.co/7Lz9Wbjhds,"@usuario Que diferencia hay que te filme garchando un hombre o una mujer? 

Si lo hace con una directora, es un parche empoderado?","respuesta: La expresión ""garchando"" es de carácter regional en Argentina y se refiere a tener relaciones sexuales. La respuesta final es sí.",['garchando'],['garchar'],TRUE,1,,
341876,Coronavirus en Argentina: denuncian que paraguayos cruzan la frontera para cobrar el IFE en Formosa,Coronavirus en Argentina: denuncian que miles de paraguayos cruzan la frontera para cobrar el IFE en Formosa https://t.co/bcssvEmFtO,@usuario Argentina un pais que se deja garchar x otros todo el tiempo,"La expresión ""garchar"" es un término regional en Argentina utilizado coloquialmente para referirse al acto sexual. Por lo tanto, la respuesta final es sí.",['garchar'],['garchar'],TRUE,1,,
332534,"Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad""","Oscar González Oro ya está instalado en el Uruguay: ""Recuperé mi libertad"" https://t.co/w0xql1gHbS",@usuario Para garchar 🤣🤣🤣🤣🤣,"La expresión ""para garchar"" es un término regional en Argentina que se utiliza de manera coloquial para referirse a tener relaciones sexuales. La respuesta final es sí.",['para garchar'],['garchar'],TRUE,1,,
396196,"Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus ""cualidades masculinas""",Jair Bolsonaro se mostró orgulloso porque Vladimir Putin elogió sus 'cualidades masculinas' https://t.co/0InMBfeLnK,@usuario Te quiere garchar,"respuesta: La expresión ""te quiere garchar"" es de carácter regional en Argentina y se refiere a tener relaciones sexuales. La respuesta final es sí.",['te quiere garchar'],['garchar'],TRUE,1,,
351677,"El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: ""Son hijos de puta y pelotudos pero tienen derecho a un respirador""",El exabrupto de una Diputada bonaerense sobre las personas que violan la cuarentena: “Son hijos de puta y pelotudos pero tienen derecho a un respirador” | Por Matías Russo Coroman https://t.co/Qs2C6KSprg,"@usuario @usuario Tenemos derecho a un respirador porque garpamos, parásito estatal.","La expresión ""garpamos"" es de carácter regional y se refiere al pago de impuestos. La respuesta final es sí.",['garpamos'],['garpar'],TRUE,1,,
379490,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,"@usuario Yo me autopercivo joven, que me garpen una estiradita entonces.","La expresión ""garpen"" es de carácter regional en Argentina y se refiere a que le paguen por algo. La respuesta final es sí.",['garpen'],['garpar'],TRUE,1,,
387749,"""Mica"" y ""Maru"", las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares","“Mica” y “Maru”, las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares | Por Martín Candalaft https://t.co/OpRPN3zxco",@usuario Gil... que bueno que te haya pasado... seguro eran dos gatos que llamaste así que no armes tanta historia,"respuesta: La expresión ""gil"" es un término regional en Argentina utilizado para referirse de forma despectiva a una persona ingenua o tonta. La respuesta final es sí.",['gil'],"['gato', 'gil']",TRUE,1,,
387751,"""Mica"" y ""Maru"", las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares","“Mica” y “Maru”, las viudas negras de WhatsApp que drogaron a un empresario y le robaron más de 70 mil dólares | Por Martín Candalaft https://t.co/OpRPN3zxco",@usuario Gil... que bueno que te haya pasado... seguro eran dos gatos que llamaste así que no armes tanta historia,"respuesta: La expresión ""gil"" es de carácter regional en Argentina y se utiliza para referirse a una persona tonta o ingenua. La respuesta final es sí.",['gil'],"['gato', 'gil']",TRUE,1,,
333383,El exabrupto de Rodolfo Barili con una modelo que se metió en el baúl de un auto para violar la cuarentena,El exabrupto de Rodolfo Barili con una modelo que se metió en el baúl de un auto para violar la cuarentena https://t.co/CjDhIG9khj,"@usuario Y se quedó corto. ESTÚPUDA, HUEVA, GATO y más. Con RAZÓN 👏","respuesta: La expresión ""HUEVA"" es un término regional en Argentina utilizado para referirse de forma despectiva a una persona tonta o perezosa. La respuesta final es sí.",['hueva'],"['gato', 'hueva', 'quedar cortos']",TRUE,1,,
389964,"Con una caravana de autos, homenajearon a Néstor Kirchner en Plaza de Mayo",La caravana en homenaje a Néstor Kirchner llegó a la Plaza de Mayo https://t.co/mxEfATziXS,@usuario poca gente... 3 gatos locos diría pero con autos caros! que anticapitalista!,"respuesta: La expresión ""3 gatos locos"" es un término regional utilizado en Argentina para referirse a un grupo pequeño de personas. La respuesta final es sí.",['3 gatos locos'],"['gato', 'loco']",TRUE,1,,
372776,"""No Grato"": frente a la Torre Eiffel, un puñado de argentinos repudió la presencia de Mauricio Macri en Francia","""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c",@usuario 3 gatos locos jajajajjaj,"respuesta: La expresión ""3 gatos locos"" es una expresión coloquial utilizada en Argentina para referirse a un grupo reducido de personas. La respuesta final es sí.",['3 gatos locos'],"['gato', 'loco']",TRUE,1,,
372769,"""No Grato"": frente a la Torre Eiffel, un puñado de argentinos repudió la presencia de Mauricio Macri en Francia","""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c","@usuario Allá es un puñado,y aca cuando cacerolean 3 gatos locos es""multitudinario""....ni se nota ehh","respuesta: La expresión ""cacerolean 3 gatos locos"" es un término regional en Argentina que se refiere a una protesta o manifestación muy pequeña. La respuesta final es sí.",['cacerolean 3 gatos locos'],"['gato', 'loco']",TRUE,1,,
372766,"""No Grato"": frente a la Torre Eiffel, un puñado de argentinos repudió la presencia de Mauricio Macri en Francia","""No Grato "". Frente a la Torre Eiffel, un puñado de argentinos repudió a Macri https://t.co/mJDPcdsSwZ https://t.co/FpIfaH1J0c",@usuario Son 5 gatos locos por Deos estos no trabajan nunca?,"respuesta: La expresión ""gatos locos"" es de carácter regional y se refiere a un grupo reducido de personas. La respuesta final es sí.",['gatos locos'],"['gato', 'loco']",TRUE,1,,
398963,"Daniel Grinbank y los altísimos gravámenes a la industria cultural: ""Así se torna inviable producir shows en la Argentina""",Daniel Grinbank y los altísimos gravámenes a la industria cultural: “Así se torna inviable producir shows en la Argentina” | Por Constanza Kong https://t.co/LSWXpLWkv0,@usuario Ah pero ñañañaña Macri gato...#EraMacriPelotudos,"respuesta: La expresión ""Macri gato"" es un término regional en Argentina utilizado como un insulto hacia el expresidente Mauricio Macri. La respuesta final es sí.",['macri gato'],"['gato', 'macri', 'macri gato', 'macrigato']",TRUE,1,,
404354,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos,Británica llegó a Perú por 10 días y se quedó por amor: vive sin agua potable y entre insectos #AMiNoMeImportaElDinero #TengoLoQueYoMásQuieroAMiLado #ElAmorLeGanaATodo? #ConocéLaHistoria!!! https://t.co/1AvKrD7OJb,@usuario La gaver del peruano. Mamá.,"La expresión ""la gaver del peruano"" es un término regional del español de Argentina. En este caso, se utiliza de forma despectiva para referirse a una situación caótica o desordenada. La respuesta final es sí.",['la gaver del peruano'],['gaver'],TRUE,1,,
342424,"Coronavirus: Ginés Gonzalez García se comparó con China y Europa y aseguró que ""hoy se habla del modelo argentino""","Coronavirus: Ginés Gonzalez García se comparó con China y Europa y aseguró que ""hoy se habla del modelo argentino"" https://t.co/jQUyxLSN5X",@usuario Como les gusta la sarasa!! Giles que se ocupan de los pelotudos que salen de la cuarentena per no dicen nada de lo que esta pasando en conurbano y mucho menos exigen más test del virus. Blindan al bonsai de Churchill!!!,"respuesta: La expresión ""les gusta la sarasa"" es un término regional en Argentina que significa que les gusta engañar o mentir. La respuesta final es sí.",['les gusta la sarasa'],"['gil', 'pelotudo', 'sarasa']",TRUE,1,,
353772,Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos,URGENTE: Un hombre se incrustó con su auto en la puerta de la Embajada de China y aseguró que tenía explosivos https://t.co/fJ0f30qwAq,@usuario Por Gil vas a tener Coronavirus,"respuesta: La expresión ""Por Gil vas a tener Coronavirus"" es de carácter regional, ya que en Argentina se utiliza la palabra ""Gil"" como sinónimo de tonto o idiota. La respuesta final es sí.","['por gil vas a tener coronavirus', 'gil']",['gil'],TRUE,1,,
330561,"Desopilante respuesta de More Rial cuando le preguntaron de qué trabaja: ""Me la rasco...""","😂[QUIEN PUDIERA]😂 Desopilante respuesta de More Rial cuando le preguntaron de qué trabaja: ""Me la rasco..."" &gt;&gt;&gt; En medio de una transmisión de Instagram reveló cuáles son sus hábitos laborales y sorprendió a todos sus seguidores. ¡Mirá!

https://t.co/0KWlc9ecBm",@usuario Bueno bastante bien por lo menos sincera y no como otros pelotudos que dicen que filmar videitos haciendo giladas es un laburo complicado,"respuesta: La expresión ""hacer giladas"" es de carácter regional en Argentina y se refiere a realizar tonterías o cosas sin sentido. La respuesta final es sí.",['hacer giladas'],"['gilada', 'pelotudo']",TRUE,1,,
398849,"Empujones, corridas y botellazos en la despedida a Diego Maradona","Empujones, corridas y botellazos en la despedida a Diego Maradona https://t.co/nAXeuUnUOD",@usuario Circo para la gilada,"respuesta: La expresión ""circo para la gilada"" es un término regional en Argentina que se refiere a una situación caótica o desorganizada que solo busca distraer a la gente. La respuesta final es sí.",['circo para la gilada'],['gilada'],TRUE,1,,
401970,Confusión por la foto de Alberto Fernández con activistas veganos en medio de las negociaciones con China por el acuerdo porcino,Confusión por la foto de Alberto Fernández con activistas veganos en medio de las negociaciones con China por el acuerdo porcino | Por Nicolás Lucca https://t.co/aaBJzKsxBG,@usuario es para la gilada... Alberso para cada sector tiene su discurso....,"respuesta: La expresión ""es para la gilada"" es de carácter regional en Argentina, se refiere a hacer algo para engañar o entretener a las personas sin importancia. La respuesta final es sí.",['es para la gilada'],['gilada'],TRUE,1,,
364633,"Jonatan Viale, tras el retuit de Alberto Fernández con un agravio en su contra: La sociedad no quiere un líder rabioso","Jonatan Viale, tras los agravios de Alberto Fernández: “La sociedad no quiere un líder rabioso” https://t.co/nh9iRAH9v6 https://t.co/XokoKC2XNw","@usuario Si ponés #GorditoLechoso es una bajeza...
Si ponés Florencia ""Tucán"" es solo una muestra de humor...
Nuestros globos hipócritas cada vez más globoludos y más hipócritas.","respuesta: La expresión ""Gordito Lechoso"" es un término regional en Argentina usado para referirse de manera despectiva a una persona con sobrepeso y piel pálida. La respuesta final es sí.",['gordito lechoso'],"['globoludo', 'tucan']",TRUE,1,,
380739,Luis Novaresio recomendó un juguete sexual en las redes,😱🔥[¡INESPERADO!]😱🔥 Luis Novaresio recomendó un juguete sexual en las redes &gt;&gt;&gt; El periodista compartió en sus redes sociales una peculiar noticia sobre un objeto para el placer masculino que se volvió viral. ¡Entrá a la nota y mirá! https://t.co/U8NuqEKeQX,@usuario Goloso !,"La expresión ""goloso"" es un término coloquial usado en diferentes regiones de habla hispana para referirse a alguien que tiene gusto por disfrutar de placeres sensoriales, como la comida o el sexo. No es exclusivo de Argentina, por lo que la respuesta final es no.",[],['goloso'],TRUE,1,,
403681,Villa Mascardi: impresionante operativo con tanquetas blindadas para que una fiscal ingresara a una zona controlada por mapuches,Tensión en Villa Mascardi: mapuches resisten el desalojo de un predio usurpado https://t.co/8X6nnuOh21,@usuario no hicieron una goma. Entraron y se fueron.,"La expresión ""no hicieron una goma"" es de carácter regional en Argentina y se refiere a no hacer nada o no realizar ninguna acción. La respuesta final es sí.",['no hicieron una goma'],['goma'],TRUE,1,,
377356,"Emilio Monzó: ""Cristina y Macri tienen que ser una etapa terminada, deben dar un paso al costado los dos""","Emilio Monzó: “Hay que armar un equipo con volumen político para gobernar, no un rejunte como hicimos la otra vez” | Por Federico Mayol https://t.co/aAf91OiH80",@usuario @usuario No vuelven más ni con Macri ni con la gorda ni nadie más gorilas HDP,"respuesta: La expresión ""gorilas HDP"" es de carácter regional en Argentina, siendo ""gorila"" un término usado para referirse despectivamente a personas de ideología conservadora o derechista. La respuesta final es sí.","['gorilas hdp', 'gorila']","['gorila', 'macri']",TRUE,1,,
372957,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de ""mujeres bien vestidas y alimentadas""","Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi",@usuario Jajaja..es verdad ess marchas de viejas gorilas de barrio Norte..como si fueran el pueblo,"respuesta: La expresión ""viejas gorilas de barrio Norte"" es de carácter regional y se utiliza en Argentina para referirse a mujeres de clase alta y conservadoras. La respuesta final es sí.",['viejas gorilas de barrio norte'],"['gorila', 'viejo']",TRUE,1,,
364061,"Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández","Cómo es la cerveza ""peronista"" que el Chacho Coudet le regaló a Alberto Fernández https://t.co/8U1hk0FuGS",@usuario Que feo ser gorila y saber que mínimo quedan 7 añitos. Jujuju,"respuesta: La expresión ""gorila"" es un término regional en Argentina que se utiliza para referirse a una persona que no simpatiza con el peronismo. La respuesta final es sí.",['gorila'],['gorila'],TRUE,1,,
375692,Elecciones en Bolivia: retuvieron en el aeropuerto de La Paz a un diputado argentino,Elecciones en Bolivia: retienen en el aeropuerto a un diputado argentino https://t.co/LtRkkYVAto,"@usuario Los que lloran ""infectadura"" en Argentina festejan cuando una dictadura detiene a un diputado de un país soberano. 

Que imbéciles son los gorilas, por favor.","respuesta: La expresión ""gorilas"" es un término regional en Argentina utilizado para referirse despectivamente a personas de ideología conservadora o de derecha. La respuesta final es sí.",['gorilas'],['gorila'],TRUE,1,,
341192,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos","Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6",@usuario Shhh corranse gorilitas.Tenemos un señor presidente gobernando.Mauri todavia estaria tratando de pronunciar coronavirus.,"La expresión ""gorilitas"" es una expresión regional del español de Argentina, utilizada de manera despectiva para referirse a los seguidores o simpatizantes del partido político de Mauricio Macri. La respuesta final es sí.",['gorilitas'],['gorila'],TRUE,1,,
396695,"La emotiva dedicatoria de Luis Novaresio a su pareja, Braulio Bauab, en su cumpleaños","""Te amo "". La emotiva dedicatoria de Luis Novaresio a su pareja en su cumpleaños https://t.co/Hh63kaVA5U https://t.co/vNaUBjBkzx",@usuario Gorilas discriminan a otro gorila.,"La expresión ""gorilas"" en este contexto no es un término regional del español de Argentina, sino que se refiere literalmente a los animales gorilas. La respuesta final es no.",[],['gorila'],TRUE,1,,
374033,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos https://t.co/XmoNMEK0cP,"@usuario Ahhh pero cuando era un banderazo en contra no se ponían la gorra de esta manera , bebedores de semen .","respuesta: La expresión ""bebedores de semen"" es de carácter regional, y se refiere de manera despectiva a personas consideradas sumisas o poco valientes. La respuesta final es sí.",['bebedores de semen'],"['gorra', 'la gorra']",TRUE,1,,
336725,Pidieron la detención de la mujer que violó la cuarentena y les arrojó gas pimienta a los policías,Pidieron la detención de la mujer que violó la cuarentena y les arrojó gas pimienta a los policías https://t.co/AZbjg9ug46,@usuario GRASA total,"respuesta: La expresión ""GRASA total"" es de carácter regional en Argentina y se refiere a alguien o algo que es de mal gusto o vulgar. La respuesta final es sí.",['grasa total'],['grasa'],TRUE,1,,
372954,"Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de ""mujeres bien vestidas y alimentadas""","Hugo Moyano respaldó al Gobierno, criticó a Macri y minimizó las marchas de “mujeres bien vestidas y alimentadas” https://t.co/ZGQQ1DUaZi","@usuario Claramente es una cuestión de clase y educación, tu hija está más que bien alimentada y no deja de ser una ORDINARIA, hija de Millonario DELINCUENTE y más grasa que canapé de mondongo. Karadura NDM!","La expresión ""más grasa que canapé de mondongo"" es un regionalismo de Argentina que se utiliza para referirse a una persona de clase baja o con malos modales. La respuesta final es sí.",['mas grasa que canape de mondongo'],['grasa'],TRUE,1,,
374029,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos,Banderazo sin distancia social en apoyo a Alberto Fernández en la Quinta de Olivos https://t.co/XmoNMEK0cP,@usuario Chorrea la grasa,"respuesta: La expresión ""chorrea la grasa"" no es un regionalismo específico de Argentina, por lo tanto la respuesta final es no.",[],['grasa'],TRUE,1,,
396078,"Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""","Graciela Camaño: ""No hay conducción bifronte, la gestión la conduce Cristina Kirchner""

""Me considero una diputada opositora, no estoy conforme con la dirigencia política, porque se ha perdido mucho nivel con los años"", dijo la legisladora.

https://t.co/3gT0n2GpGu",@usuario @usuario Sos un traidora a la patria una groncha ladrona,"respuesta: La expresión ""groncha"" es un término regional en Argentina que se usa de forma despectiva para referirse a una mujer promiscua o de malos modales. La respuesta final es sí.",['groncha'],['groncho'],TRUE,1,,
389700,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura,Pablo Moyano amenazó con un paro en la Ciudad de Buenos Aires si hay recortes en la recolección de basura https://t.co/GnCtWaTCVn,@usuario Grone de mi,respuesta: No se identifica ninguna expresión regional en el comentario. La respuesta final es no.,[],['grone'],TRUE,1,,
341183,"Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos","Coronavirus en Argentina: Tras los contactos entre Xi Jinping y Alberto Fernández, Aerolíneas Argentinas volará a China para traer una carga de insumos https://t.co/YLYJbzURE6",@usuario Arrnacan los contagios grosos,"La expresión ""grosos"" es de carácter regional en Argentina y se refiere a algo de gran importancia o relevancia. La respuesta final es sí.",['grosos'],['groso'],TRUE,1,,
362992,"Denuncian que Ronaldinho pasa sus noches de fiesta con modelos durante su prisión domiciliaria: ""Hacen bailes hasta horas de la madrugada""",Denuncian que Ronaldinho pasa sus noches de fiesta con modelos durante su prisión domiciliaria: “Hacen bailes hasta horas de la madrugada” https://t.co/lgVSEfMFcr,@usuario Groso Ronaldinho!,respuesta: El comentario no contiene expresiones regionales. La respuesta final es no.,[],['groso'],TRUE,1,,
398912,Mara Gómez cumple su sueño: será la primera futbolista transgénero en el torneo profesional argentino,Mara Gómez: la historia de la primera futbolista trans en el torneo argentino https://t.co/rBx3pMPUbB https://t.co/l5I1j0xFku,"@usuario Tiene más frente de la Casa Blanca 
Esta quedando pelado el guacho","respuesta: La expresión ""quedando pelado el guacho"" es un término regional en Argentina, que significa que alguien está perdiendo cabello. La respuesta final es sí.",['quedando pelado el guacho'],['guacho'],TRUE,1,,
334053,"Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: ""Mi cuerpo es el planeta Tierra""","Mariana Genesio Peña pasa su cuarentena total con guantes, barbijo y desnuda: “Mi cuerpo es el planeta Tierra” https://t.co/igQITEEaKl",@usuario Guarda con el porongavirus,"respuesta: La expresión ""porongavirus"" es de carácter regional en Argentina y se refiere irónicamente a la preocupación excesiva por el virus. La respuesta final es sí.",['porongavirus'],['guarda'],TRUE,1,,
333964,"Alberto Fernández: ""Hugo Moyano es un dirigente ejemplar""",Alberto Fernández: “Hugo Moyano es un dirigente ejemplar” https://t.co/VCqr7sjUEA,@usuario Es un H D P un arrastrado sin vergüenza,"respuesta: La expresión ""H D P"" es una forma coloquial de referirse a alguien como ""hijo de puta"" en Argentina, por lo tanto, es un término regional. La respuesta final es sí.","['h d p', 'hijo de puta']",['h'],TRUE,1,,
394722,China impidió el ingreso del equipo de investigadores de la OMS que viajaba al país en busca del origen del COVID-19,"El titular de la OMS, “decepcionado” con China por no dar las autorizaciones necesarias al equipo que viaja a investigar el origen del COVID-19 https://t.co/wXrMlasyFc",@usuario Que h d,"La expresión ""h"" es un término regional del español de Argentina que se utiliza como una forma abreviada de decir ""¿Qué hacés?"" o ""¿Qué haces?"". Por lo tanto, la respuesta final es sí.","['h', '¿que haces?', '¿que haces?']",['h'],TRUE,1,,
336861,"Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof","Coronavirus en la Argentina: ""Es un error abrir más. No lo puedo permitir"", advirtió Axel Kicillof https://t.co/CT4d6vtyni https://t.co/50CsSBAAFz",@usuario Judio hdp la gente necesita laburar,"respuesta: La expresión ""Judio hdp"" es un término regional en Argentina utilizado de forma despectiva hacia una persona de ascendencia judía. La respuesta final es sí.",['judio hdp'],"['hdp', 'laburar']",TRUE,1,,
379444,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer,El PAMI tendrá que pagar una cirugía para agrandar los pechos de una afiliada autopercibida mujer | Por Patricia Blanco https://t.co/IObp8ZBnxq,@usuario Ay lpm!!! Entonces q a TODAS las mujeres les paguen siliconas entonces HDP!,"La expresión ""Ay lpm!!!"" es un término regional en Argentina, donde ""lpm"" es una abreviatura de una expresión vulgar. La respuesta final es sí.","['ay lpm!!!', 'lpm']","['hdp', 'lpm']",TRUE,1,,
361037,"Nahir Galarza sumó a una abogada feminista a su defensa: ""Buscamos un juicio con perspectiva de género""",Nahir Galarza sumó a una abogada feminista a su defensa: “Buscamos un juicio con perspectiva de género” https://t.co/78rlZYsx41,"@usuario Otra vez con esta asesina hdp,  q saben la  flia del chico?? .. Manga d culiau se la quieren voltear","respuesta: La expresión ""culiau"" es una variante coloquial del término ""culiao"", típico del español de Argentina y Chile, utilizada de manera despectiva. La respuesta final es sí.","['culiau', 'culiao']","['hdp', 'manga']",TRUE,1,,
352849,Denuncian que dos presos fueron heridos de bala durante el motín en la cárcel de Devoto,Denuncian que dos presos fueron heridos de bala durante el motín en la cárcel de Devoto https://t.co/Vj1Syo0ipr,"@usuario Nooooo, no me digas pobre los presos, que en realidad no deberían tener derechos, y deberían estar picando piedra en un pozo negro. Que pelea por los derechos de los presos ni que pelea, estos hdp no merecen derechos, al igual que los hdp que los defienden.","La expresión ""pobre los presos"" es una expresión regional en Argentina, utilizada comúnmente para ironizar o mostrar desprecio por la situación de los presos. Por lo tanto, la respuesta final es sí.",['pobre los presos'],"['hdp', 'negro', 'piedra']",TRUE,1,,
346726,Coronavirus en Argentina: Ricardo Alfonsín le reclama al radicalismo que apoye el impuesto a las grandes fortunas y condene los aumentos de precios,Coronavirus en Argentina: Ricardo Alfonsín le reclama al radicalismo que apoye el impuesto a las grandes fortunas y condene los aumentos de precios https://t.co/O2NUvW3B74,"@usuario Callate!!!, No tenés verguenza, panqueque!!!!, Honrá el apellido que tenés y si no empezá a llamarte a silencio dos un HDP!!!","respuesta: Las expresiones ""panqueque"" y ""HDP"" son términos regionales en Argentina. ""Panqueque"" se utiliza para referirse a una persona que cambia de opinión fácilmente, y ""HDP"" es una abreviatura vulgar de la frase ""hijo de puta"". La respuesta final es sí.","['panqueque', 'hdp', 'panqueque', 'hdp', 'hijo de puta']","['hdp', 'panqueque']",TRUE,1,,
364851,Tucumán: una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente,Una madre tuvo que esconder a su hija porque su vecino violador con prisión domiciliaria la acosa constantemente | Por Miguel Prieto Toledo https://t.co/fpZr071orC,"@usuario Esconderla...??? 
Déjame de hinchar las pelotas, voy lo agarro y le corto las pelotas y lo tiro en el medio del campo; no toca más a una piba ese HDP. Nombre y apellido de esa basura.","La expresión ""hinchar las pelotas"" es de carácter regional en Argentina y se usa para expresar molestia o fastidio. La respuesta final es sí.",['hinchar las pelotas'],"['hdp', 'piba', 'tocar']",TRUE,1,,
