model,label,metric,score
mixtral,WOMEN,precision,0.16906474820143885
mixtral,WOMEN,precision,0.15087719298245614
mixtral,WOMEN,precision,0.2147887323943662
mixtral,WOMEN,precision,0.21232876712328766
mixtral,WOMEN,precision,0.15302491103202848
mixtral,WOMEN,precision,0.21875
mixtral,WOMEN,precision,0.19272727272727272
mixtral,WOMEN,precision,0.16015625
mixtral,WOMEN,precision,0.15593220338983052
mixtral,WOMEN,recall,0.47096774193548385
mixtral,WOMEN,recall,0.3602941176470588
mixtral,WOMEN,recall,0.4180327868852459
mixtral,WOMEN,recall,0.4523809523809524
mixtral,WOMEN,recall,0.34507042253521125
mixtral,WOMEN,recall,0.4125874125874126
mixtral,WOMEN,recall,0.3488372093023256
mixtral,WOMEN,recall,0.3923076923076923
mixtral,WOMEN,recall,0.3684210526315789
mixtral,WOMEN,recall,0.37593984962406013
mixtral,WOMEN,recall,0.3581081081081081
mixtral,WOMEN,recall,0.3391304347826087
mixtral,WOMEN,recall,0.3939393939393939
mixtral,WOMEN,recall,0.423841059602649
mixtral,WOMEN,recall,0.34959349593495936
mixtral,WOMEN,recall,0.4
mixtral,WOMEN,recall,0.4411764705882353
mixtral,WOMEN,recall,0.3382352941176471
mixtral,WOMEN,recall,0.41353383458646614
mixtral,WOMEN,recall,0.35384615384615387
mixtral,WOMEN,recall,0.4264705882352941
mixtral,WOMEN,recall,0.2809917355371901
mixtral,WOMEN,recall,0.35714285714285715
mixtral,WOMEN,recall,0.3275862068965517
mixtral,WOMEN,recall,0.3969465648854962
mixtral,WOMEN,recall,0.36486486486486486
mixtral,WOMEN,recall,0.4603174603174603
mixtral,WOMEN,recall,0.3548387096774194
mixtral,WOMEN,recall,0.40540540540540543
mixtral,WOMEN,recall,0.3524590163934426
mixtral,WOMEN,recall,0.4166666666666667
mixtral,WOMEN,recall,0.37719298245614036
mixtral,WOMEN,recall,0.35964912280701755
mixtral,WOMEN,recall,0.3220338983050847
mixtral,WOMEN,recall,0.4344262295081967
mixtral,WOMEN,recall,0.33587786259541985
mixtral,WOMEN,recall,0.35714285714285715
mixtral,WOMEN,recall,0.4076923076923077
mixtral,WOMEN,recall,0.35374149659863946
mixtral,WOMEN,recall,0.3445378151260504
mixtral,WOMEN,recall,0.39669421487603307
mixtral,WOMEN,recall,0.39285714285714285
mixtral,WOMEN,recall,0.3194444444444444
mixtral,WOMEN,recall,0.41304347826086957
mixtral,WOMEN,recall,0.4028776978417266
mixtral,WOMEN,recall,0.4954128440366973
mixtral,WOMEN,recall,0.390625
mixtral,WOMEN,recall,0.4117647058823529
mixtral,WOMEN,recall,0.4148148148148148
mixtral,WOMEN,recall,0.4435483870967742
mixtral,WOMEN,recall,0.3826086956521739
mixtral,WOMEN,recall,0.40714285714285714
mixtral,WOMEN,recall,0.3435114503816794
mixtral,WOMEN,recall,0.323943661971831
mixtral,WOMEN,recall,0.40441176470588236
mixtral,WOMEN,recall,0.390625
mixtral,WOMEN,recall,0.3944954128440367
mixtral,WOMEN,recall,0.427536231884058
mixtral,WOMEN,recall,0.41904761904761906
mixtral,WOMEN,recall,0.4074074074074074
mixtral,WOMEN,recall,0.39655172413793105
mixtral,WOMEN,recall,0.44881889763779526
mixtral,WOMEN,recall,0.40875912408759124
mixtral,WOMEN,recall,0.3652173913043478
mixtral,WOMEN,recall,0.38571428571428573
mixtral,WOMEN,recall,0.46218487394957986
mixtral,WOMEN,recall,0.3416666666666667
mixtral,WOMEN,recall,0.3284671532846715
mixtral,WOMEN,recall,0.45901639344262296
mixtral,WOMEN,recall,0.38461538461538464
mixtral,WOMEN,recall,0.47101449275362317
mixtral,WOMEN,recall,0.4090909090909091
mixtral,WOMEN,recall,0.3333333333333333
mixtral,WOMEN,recall,0.42962962962962964
mixtral,WOMEN,recall,0.41134751773049644
mixtral,WOMEN,recall,0.31333333333333335
mixtral,WOMEN,recall,0.32
mixtral,WOMEN,recall,0.40875912408759124
mixtral,WOMEN,recall,0.4
mixtral,WOMEN,recall,0.4094488188976378
mixtral,WOMEN,recall,0.3619047619047619
mixtral,WOMEN,recall,0.3816793893129771
mixtral,WOMEN,recall,0.36363636363636365
mixtral,WOMEN,recall,0.4180327868852459
mixtral,WOMEN,recall,0.3089430894308943
mixtral,WOMEN,recall,0.45161290322580644
mixtral,WOMEN,recall,0.43283582089552236
mixtral,WOMEN,recall,0.3722627737226277
mixtral,WOMEN,recall,0.4482758620689655
mixtral,WOMEN,recall,0.4014084507042254
mixtral,WOMEN,recall,0.37857142857142856
mixtral,WOMEN,recall,0.35658914728682173
mixtral,WOMEN,recall,0.35658914728682173
mixtral,WOMEN,recall,0.42105263157894735
mixtral,WOMEN,recall,0.32
mixtral,WOMEN,recall,0.37398373983739835
mixtral,WOMEN,recall,0.33613445378151263
mixtral,WOMEN,recall,0.4755244755244755
mixtral,WOMEN,recall,0.4180327868852459
mixtral,WOMEN,recall,0.4274193548387097
mixtral,WOMEN,recall,0.38333333333333336
mixtral,WOMEN,recall,0.34057971014492755
mixtral,WOMEN,recall,0.4962962962962963
mixtral,WOMEN,recall,0.4789915966386555
mixtral,WOMEN,recall,0.4491525423728814
mixtral,WOMEN,recall,0.34
mixtral,WOMEN,recall,0.33858267716535434
mixtral,WOMEN,recall,0.34959349593495936
mixtral,WOMEN,recall,0.376
mixtral,WOMEN,recall,0.46218487394957986
mixtral,WOMEN,recall,0.35507246376811596
mixtral,WOMEN,recall,0.3900709219858156
mixtral,WOMEN,recall,0.43884892086330934
mixtral,WOMEN,recall,0.4098360655737705
mixtral,WOMEN,recall,0.40336134453781514
mixtral,WOMEN,recall,0.3380281690140845
mixtral,WOMEN,recall,0.36496350364963503
mixtral,WOMEN,recall,0.4154929577464789
mixtral,WOMEN,recall,0.4057971014492754
mixtral,WOMEN,recall,0.4154929577464789
mixtral,WOMEN,recall,0.3724137931034483
mixtral,WOMEN,recall,0.4017094017094017
mixtral,WOMEN,recall,0.31724137931034485
mixtral,WOMEN,recall,0.4838709677419355
mixtral,WOMEN,recall,0.371900826446281
mixtral,WOMEN,recall,0.4027777777777778
mixtral,WOMEN,recall,0.2808219178082192
mixtral,WOMEN,recall,0.40458015267175573
mixtral,WOMEN,recall,0.39855072463768115
mixtral,WOMEN,recall,0.3591549295774648
mixtral,WOMEN,recall,0.37606837606837606
mixtral,WOMEN,recall,0.3969465648854962
mixtral,WOMEN,recall,0.3680555555555556
mixtral,WOMEN,recall,0.3779527559055118
mixtral,WOMEN,recall,0.4148148148148148
mixtral,WOMEN,recall,0.4067796610169492
mixtral,WOMEN,recall,0.45714285714285713
mixtral,WOMEN,recall,0.391304347826087
mixtral,WOMEN,recall,0.34615384615384615
mixtral,WOMEN,recall,0.4076923076923077
mixtral,WOMEN,recall,0.36
mixtral,WOMEN,recall,0.35074626865671643
mixtral,WOMEN,recall,0.37719298245614036
mixtral,WOMEN,recall,0.4485294117647059
mixtral,WOMEN,recall,0.41333333333333333
mixtral,WOMEN,recall,0.3282442748091603
mixtral,WOMEN,recall,0.43410852713178294
mixtral,WOMEN,recall,0.3706293706293706
mixtral,WOMEN,recall,0.35344827586206895
mixtral,WOMEN,recall,0.359375
mixtral,WOMEN,f1,0.32808988764044944
mixtral,WOMEN,f1,0.24685138539042822
mixtral,WOMEN,f1,0.26493506493506497
mixtral,WOMEN,f1,0.2938144329896907
mixtral,WOMEN,f1,0.24623115577889448
mixtral,WOMEN,f1,0.2935323383084577
mixtral,WOMEN,f1,0.22727272727272727
mixtral,WOMEN,f1,0.2524752475247525
mixtral,WOMEN,f1,0.23671497584541057
mixtral,WOMEN,f1,0.24154589371980678
mixtral,WOMEN,f1,0.2579075425790754
mixtral,WOMEN,f1,0.20365535248041777
mixtral,WOMEN,f1,0.2536585365853658
mixtral,WOMEN,f1,0.2922374429223744
mixtral,WOMEN,f1,0.23243243243243247
mixtral,WOMEN,f1,0.21875
mixtral,WOMEN,f1,0.28571428571428575
mixtral,WOMEN,f1,0.22009569377990432
mixtral,WOMEN,f1,0.26066350710900477
mixtral,WOMEN,f1,0.22493887530562345
mixtral,WOMEN,f1,0.28641975308641976
mixtral,WOMEN,f1,0.17708333333333334
mixtral,WOMEN,f1,0.2380952380952381
mixtral,WOMEN,f1,0.2122905027932961
mixtral,WOMEN,f1,0.24703087885985747
mixtral,WOMEN,f1,0.25
mixtral,WOMEN,f1,0.28431372549019607
mixtral,WOMEN,f1,0.25943396226415094
mixtral,WOMEN,f1,0.23872679045092837
mixtral,WOMEN,f1,0.2193877551020408
mixtral,WOMEN,f1,0.27363184079601993
mixtral,WOMEN,f1,0.2299465240641711
mixtral,WOMEN,f1,0.20971867007672634
mixtral,WOMEN,f1,0.20430107526881722
mixtral,WOMEN,f1,0.2535885167464114
mixtral,WOMEN,f1,0.20512820512820515
mixtral,WOMEN,f1,0.234375
mixtral,WOMEN,f1,0.2683544303797468
mixtral,WOMEN,f1,0.24880382775119617
mixtral,WOMEN,f1,0.20048899755501223
mixtral,WOMEN,f1,0.2341463414634146
mixtral,WOMEN,f1,0.26506024096385544
mixtral,WOMEN,f1,0.22062350119904078
mixtral,WOMEN,f1,0.2714285714285714
mixtral,WOMEN,f1,0.26107226107226106
mixtral,WOMEN,f1,0.2864721485411141
mixtral,WOMEN,f1,0.23752969121140144
mixtral,WOMEN,f1,0.2606382978723404
mixtral,WOMEN,f1,0.27118644067796605
mixtral,WOMEN,f1,0.26829268292682923
mixtral,WOMEN,f1,0.22916666666666669
mixtral,WOMEN,f1,0.2800982800982801
mixtral,WOMEN,f1,0.22277227722772278
mixtral,WOMEN,f1,0.21545667447306793
mixtral,WOMEN,f1,0.2625298329355609
mixtral,WOMEN,f1,0.2570694087403599
mixtral,WOMEN,f1,0.22751322751322753
mixtral,WOMEN,f1,0.2737819025522042
mixtral,WOMEN,f1,0.23157894736842108
mixtral,WOMEN,f1,0.2682926829268293
mixtral,WOMEN,f1,0.23958333333333334
mixtral,WOMEN,f1,0.2740384615384615
mixtral,WOMEN,f1,0.2685851318944844
mixtral,WOMEN,f1,0.23595505617977533
mixtral,WOMEN,f1,0.2634146341463415
mixtral,WOMEN,f1,0.27777777777777773
mixtral,WOMEN,f1,0.20197044334975373
mixtral,WOMEN,f1,0.22332506203473945
mixtral,WOMEN,f1,0.2879177377892031
mixtral,WOMEN,f1,0.26525198938992045
mixtral,WOMEN,f1,0.3266331658291457
mixtral,WOMEN,f1,0.27204030226700254
mixtral,WOMEN,f1,0.2182741116751269
mixtral,WOMEN,f1,0.28712871287128716
mixtral,WOMEN,f1,0.2678983833718245
mixtral,WOMEN,f1,0.24607329842931938
mixtral,WOMEN,f1,0.20151133501259447
mixtral,WOMEN,f1,0.26987951807228916
mixtral,WOMEN,f1,0.2448979591836735
mixtral,WOMEN,f1,0.24355971896955508
mixtral,WOMEN,f1,0.20652173913043478
mixtral,WOMEN,f1,0.2481389578163772
mixtral,WOMEN,f1,0.22391857506361326
mixtral,WOMEN,f1,0.2635658914728682
mixtral,WOMEN,f1,0.19437340153452684
mixtral,WOMEN,f1,0.2916666666666667
mixtral,WOMEN,f1,0.26605504587155965
mixtral,WOMEN,f1,0.2512315270935961
mixtral,WOMEN,f1,0.26463104325699743
mixtral,WOMEN,f1,0.2651162790697674
mixtral,WOMEN,f1,0.23820224719101118
mixtral,WOMEN,f1,0.2254901960784314
mixtral,WOMEN,f1,0.22828784119106701
mixtral,WOMEN,f1,0.25196850393700787
mixtral,WOMEN,f1,0.20050125313283207
mixtral,WOMEN,f1,0.2358974358974359
mixtral,WOMEN,f1,0.20725388601036268
mixtral,WOMEN,f1,0.30699774266365687
mixtral,WOMEN,f1,0.2734584450402145
mixtral,WOMEN,f1,0.2811671087533157
mixtral,WOMEN,f1,0.2548476454293629
mixtral,WOMEN,f1,0.24671916010498687
mixtral,WOMEN,f1,0.32367149758454106
mixtral,WOMEN,f1,0.27078384798099764
mixtral,WOMEN,f1,0.26044226044226043
mixtral,WOMEN,f1,0.24519230769230768
mixtral,WOMEN,f1,0.21772151898734177
mixtral,WOMEN,f1,0.2245430809399478
mixtral,WOMEN,f1,0.24802110817941955
mixtral,WOMEN,f1,0.2791878172588832
mixtral,WOMEN,f1,0.22632794457274824
mixtral,WOMEN,f1,0.2637889688249401
mixtral,WOMEN,f1,0.2850467289719626
mixtral,WOMEN,f1,0.25641025641025644
mixtral,WOMEN,f1,0.2513089005235602
mixtral,WOMEN,f1,0.23471882640586797
mixtral,WOMEN,f1,0.24691358024691362
mixtral,WOMEN,f1,0.28992628992628994
mixtral,WOMEN,f1,0.26987951807228916
mixtral,WOMEN,f1,0.28571428571428564
mixtral,WOMEN,f1,0.2523364485981308
mixtral,WOMEN,f1,0.24415584415584418
mixtral,WOMEN,f1,0.2180094786729858
mixtral,WOMEN,f1,0.3157894736842105
mixtral,WOMEN,f1,0.23936170212765956
mixtral,WOMEN,f1,0.2761904761904762
mixtral,WOMEN,f1,0.21298701298701297
mixtral,WOMEN,f1,0.2690355329949239
mixtral,WOMEN,f1,0.2644230769230769
mixtral,WOMEN,f1,0.24343675417661098
mixtral,WOMEN,f1,0.22739018087855298
mixtral,WOMEN,f1,0.27807486631016043
mixtral,WOMEN,f1,0.24708624708624705
mixtral,WOMEN,f1,0.24
mixtral,WOMEN,f1,0.25986078886310904
mixtral,WOMEN,f1,0.24120603015075376
mixtral,WOMEN,f1,0.31840796019900497
mixtral,WOMEN,f1,0.22556390977443608
mixtral,WOMEN,f1,0.24000000000000002
mixtral,WOMEN,f1,0.2585365853658536
mixtral,WOMEN,f1,0.24999999999999994
mixtral,WOMEN,f1,0.22815533980582522
mixtral,WOMEN,f1,0.2155388471177945
mixtral,WOMEN,f1,0.2904761904761905
mixtral,WOMEN,f1,0.28054298642533937
mixtral,WOMEN,f1,0.2087378640776699
mixtral,WOMEN,f1,0.2909090909090909
mixtral,WOMEN,f1,0.2535885167464115
mixtral,WOMEN,f1,0.22043010752688172
mixtral,WOMEN,f1,0.2174940898345154
mixtral,LGBTI,precision,0.3855421686746988
mixtral,LGBTI,precision,0.4262295081967213
mixtral,LGBTI,precision,0.48466257668711654
mixtral,LGBTI,precision,0.2733333333333333
mixtral,LGBTI,precision,0.4293785310734463
mixtral,LGBTI,precision,0.432258064516129
mixtral,LGBTI,precision,0.3314285714285714
mixtral,LGBTI,precision,0.42758620689655175
mixtral,LGBTI,precision,0.3157894736842105
mixtral,LGBTI,precision,0.46357615894039733
mixtral,LGBTI,precision,0.4444444444444444
mixtral,LGBTI,precision,0.4482758620689655
mixtral,LGBTI,precision,0.43529411764705883
mixtral,LGBTI,precision,0.43373493975903615
mixtral,LGBTI,precision,0.4720496894409938
mixtral,LGBTI,precision,0.4476744186046512
mixtral,LGBTI,precision,0.39655172413793105
mixtral,LGBTI,precision,0.4420289855072464
mixtral,LGBTI,precision,0.42857142857142855
mixtral,LGBTI,precision,0.4457831325301205
mixtral,LGBTI,precision,0.43333333333333335
mixtral,LGBTI,precision,0.453416149068323
mixtral,LGBTI,precision,0.3431952662721893
mixtral,LGBTI,precision,0.3559322033898305
mixtral,LGBTI,precision,0.4409937888198758
mixtral,LGBTI,precision,0.45664739884393063
mixtral,LGBTI,precision,0.3924050632911392
mixtral,LGBTI,precision,0.43558282208588955
mixtral,LGBTI,precision,0.41496598639455784
mixtral,LGBTI,precision,0.49264705882352944
mixtral,LGBTI,precision,0.48255813953488375
mixtral,LGBTI,precision,0.3741935483870968
mixtral,LGBTI,precision,0.5031446540880503
mixtral,LGBTI,precision,0.4166666666666667
mixtral,LGBTI,precision,0.40476190476190477
mixtral,LGBTI,precision,0.46875
mixtral,LGBTI,precision,0.4166666666666667
mixtral,LGBTI,precision,0.4251497005988024
mixtral,LGBTI,precision,0.4936708860759494
mixtral,LGBTI,precision,0.4319526627218935
mixtral,LGBTI,precision,0.45664739884393063
mixtral,LGBTI,precision,0.5147058823529411
mixtral,LGBTI,precision,0.33112582781456956
mixtral,LGBTI,precision,0.4647887323943662
mixtral,LGBTI,precision,0.42196531791907516
mixtral,LGBTI,precision,0.3727810650887574
mixtral,LGBTI,precision,0.43820224719101125
mixtral,LGBTI,precision,0.4367816091954023
mixtral,LGBTI,precision,0.4107142857142857
mixtral,LGBTI,precision,0.3710691823899371
mixtral,LGBTI,precision,0.4409937888198758
mixtral,LGBTI,precision,0.39655172413793105
mixtral,LGBTI,precision,0.42028985507246375
mixtral,LGBTI,precision,0.46987951807228917
mixtral,LGBTI,precision,0.4620253164556962
mixtral,LGBTI,precision,0.43506493506493504
mixtral,LGBTI,precision,0.37142857142857144
mixtral,LGBTI,precision,0.35802469135802467
mixtral,LGBTI,precision,0.436241610738255
mixtral,LGBTI,precision,0.4125874125874126
mixtral,LGBTI,precision,0.3869047619047619
mixtral,LGBTI,precision,0.3619631901840491
mixtral,LGBTI,precision,0.43902439024390244
mixtral,LGBTI,precision,0.42045454545454547
mixtral,LGBTI,precision,0.46357615894039733
mixtral,LGBTI,precision,0.42
mixtral,LGBTI,precision,0.4044943820224719
mixtral,LGBTI,precision,0.44871794871794873
mixtral,LGBTI,precision,0.3790849673202614
mixtral,LGBTI,precision,0.4550898203592814
mixtral,LGBTI,precision,0.41353383458646614
mixtral,LGBTI,precision,0.39766081871345027
mixtral,LGBTI,precision,0.40789473684210525
mixtral,LGBTI,precision,0.41935483870967744
mixtral,LGBTI,precision,0.4127906976744186
mixtral,LGBTI,precision,0.39751552795031053
mixtral,LGBTI,precision,0.37894736842105264
mixtral,LGBTI,precision,0.39416058394160586
mixtral,LGBTI,precision,0.4666666666666667
mixtral,LGBTI,precision,0.4514285714285714
mixtral,LGBTI,precision,0.4268292682926829
mixtral,LGBTI,precision,0.5028248587570622
mixtral,LGBTI,precision,0.3987730061349693
mixtral,LGBTI,precision,0.445859872611465
mixtral,LGBTI,precision,0.40476190476190477
mixtral,LGBTI,precision,0.42592592592592593
mixtral,LGBTI,precision,0.4394904458598726
mixtral,LGBTI,precision,0.4470588235294118
mixtral,LGBTI,precision,0.4161073825503356
mixtral,LGBTI,precision,0.4177215189873418
mixtral,LGBTI,precision,0.38461538461538464
mixtral,LGBTI,precision,0.436241610738255
mixtral,LGBTI,precision,0.41566265060240964
mixtral,LGBTI,precision,0.3468208092485549
mixtral,LGBTI,precision,0.39855072463768115
mixtral,LGBTI,precision,0.4110429447852761
mixtral,LGBTI,precision,0.3877551020408163
mixtral,LGBTI,precision,0.36257309941520466
mixtral,LGBTI,precision,0.38461538461538464
mixtral,LGBTI,precision,0.3424657534246575
mixtral,LGBTI,precision,0.45454545454545453
mixtral,LGBTI,precision,0.4306569343065693
mixtral,LGBTI,precision,0.4012738853503185
mixtral,LGBTI,precision,0.45454545454545453
mixtral,LGBTI,precision,0.34810126582278483
mixtral,LGBTI,precision,0.35064935064935066
mixtral,LGBTI,precision,0.3902439024390244
mixtral,LGBTI,precision,0.4161490683229814
mixtral,LGBTI,precision,0.3615819209039548
mixtral,LGBTI,precision,0.37714285714285717
mixtral,LGBTI,precision,0.4090909090909091
mixtral,LGBTI,precision,0.3772455089820359
mixtral,LGBTI,precision,0.4093567251461988
mixtral,LGBTI,precision,0.3877551020408163
mixtral,LGBTI,precision,0.38961038961038963
mixtral,LGBTI,precision,0.38235294117647056
mixtral,LGBTI,precision,0.4090909090909091
mixtral,LGBTI,precision,0.4768211920529801
mixtral,LGBTI,precision,0.4012345679012346
mixtral,LGBTI,precision,0.3836477987421384
mixtral,LGBTI,precision,0.3333333333333333
mixtral,LGBTI,precision,0.3885350318471338
mixtral,LGBTI,precision,0.3670212765957447
mixtral,LGBTI,precision,0.4506172839506173
mixtral,LGBTI,precision,0.41566265060240964
mixtral,LGBTI,precision,0.41566265060240964
mixtral,LGBTI,precision,0.3954802259887006
mixtral,LGBTI,precision,0.44171779141104295
mixtral,LGBTI,precision,0.3712121212121212
mixtral,LGBTI,precision,0.4503311258278146
mixtral,LGBTI,precision,0.3081395348837209
mixtral,LGBTI,precision,0.38650306748466257
mixtral,LGBTI,precision,0.3825503355704698
mixtral,LGBTI,precision,0.4805194805194805
mixtral,LGBTI,precision,0.3987730061349693
mixtral,LGBTI,precision,0.45652173913043476
mixtral,LGBTI,precision,0.38
mixtral,LGBTI,precision,0.36054421768707484
mixtral,LGBTI,precision,0.4666666666666667
mixtral,LGBTI,precision,0.4748603351955307
mixtral,LGBTI,precision,0.3977272727272727
mixtral,LGBTI,precision,0.4470588235294118
mixtral,LGBTI,precision,0.38562091503267976
mixtral,LGBTI,precision,0.3939393939393939
mixtral,LGBTI,precision,0.41714285714285715
mixtral,LGBTI,precision,0.42138364779874216
mixtral,LGBTI,precision,0.4076086956521739
mixtral,LGBTI,precision,0.42045454545454547
mixtral,LGBTI,precision,0.36416184971098264
mixtral,LGBTI,precision,0.4251497005988024
mixtral,LGBTI,recall,0.7901234567901234
mixtral,LGBTI,recall,0.7722772277227723
mixtral,LGBTI,recall,0.8681318681318682
mixtral,LGBTI,recall,0.6307692307692307
mixtral,LGBTI,recall,0.7676767676767676
mixtral,LGBTI,recall,0.7790697674418605
mixtral,LGBTI,recall,0.6904761904761905
mixtral,LGBTI,recall,0.8051948051948052
mixtral,LGBTI,recall,0.6
mixtral,LGBTI,recall,0.7291666666666666
mixtral,LGBTI,recall,0.8
mixtral,LGBTI,recall,0.7142857142857143
mixtral,LGBTI,recall,0.8409090909090909
mixtral,LGBTI,recall,0.8181818181818182
mixtral,LGBTI,recall,0.7835051546391752
mixtral,LGBTI,recall,0.8020833333333334
mixtral,LGBTI,recall,0.7419354838709677
mixtral,LGBTI,recall,0.7349397590361446
mixtral,LGBTI,recall,0.6867469879518072
mixtral,LGBTI,recall,0.8043478260869565
mixtral,LGBTI,recall,0.7738095238095238
mixtral,LGBTI,recall,0.7849462365591398
mixtral,LGBTI,recall,0.7160493827160493
mixtral,LGBTI,recall,0.7159090909090909
mixtral,LGBTI,recall,0.7717391304347826
mixtral,LGBTI,recall,0.8061224489795918
mixtral,LGBTI,recall,0.7380952380952381
mixtral,LGBTI,recall,0.7473684210526316
mixtral,LGBTI,recall,0.7625
mixtral,LGBTI,recall,0.7127659574468085
mixtral,LGBTI,recall,0.83
mixtral,LGBTI,recall,0.7073170731707317
mixtral,LGBTI,recall,0.8333333333333334
mixtral,LGBTI,recall,0.7731958762886598
mixtral,LGBTI,recall,0.7816091954022989
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.7386363636363636
mixtral,LGBTI,recall,0.7473684210526316
mixtral,LGBTI,recall,0.7572815533980582
mixtral,LGBTI,recall,0.8111111111111111
mixtral,LGBTI,recall,0.8229166666666666
mixtral,LGBTI,recall,0.7368421052631579
mixtral,LGBTI,recall,0.8064516129032258
mixtral,LGBTI,recall,0.7857142857142857
mixtral,LGBTI,recall,0.7934782608695652
mixtral,LGBTI,recall,0.863013698630137
mixtral,LGBTI,recall,0.8297872340425532
mixtral,LGBTI,recall,0.8085106382978723
mixtral,LGBTI,recall,0.8214285714285714
mixtral,LGBTI,recall,0.7972972972972973
mixtral,LGBTI,recall,0.7802197802197802
mixtral,LGBTI,recall,0.8414634146341463
mixtral,LGBTI,recall,0.7073170731707317
mixtral,LGBTI,recall,0.8041237113402062
mixtral,LGBTI,recall,0.7684210526315789
mixtral,LGBTI,recall,0.7052631578947368
mixtral,LGBTI,recall,0.7647058823529411
mixtral,LGBTI,recall,0.6823529411764706
mixtral,LGBTI,recall,0.8125
mixtral,LGBTI,recall,0.7375
mixtral,LGBTI,recall,0.7558139534883721
mixtral,LGBTI,recall,0.7763157894736842
mixtral,LGBTI,recall,0.8275862068965517
mixtral,LGBTI,recall,0.8222222222222222
mixtral,LGBTI,recall,0.7954545454545454
mixtral,LGBTI,recall,0.7411764705882353
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.8235294117647058
mixtral,LGBTI,recall,0.7733333333333333
mixtral,LGBTI,recall,0.8351648351648352
mixtral,LGBTI,recall,0.7638888888888888
mixtral,LGBTI,recall,0.85
mixtral,LGBTI,recall,0.7045454545454546
mixtral,LGBTI,recall,0.7738095238095238
mixtral,LGBTI,recall,0.71
mixtral,LGBTI,recall,0.7901234567901234
mixtral,LGBTI,recall,0.7659574468085106
mixtral,LGBTI,recall,0.7105263157894737
mixtral,LGBTI,recall,0.8045977011494253
mixtral,LGBTI,recall,0.8315789473684211
mixtral,LGBTI,recall,0.813953488372093
mixtral,LGBTI,recall,0.7606837606837606
mixtral,LGBTI,recall,0.6701030927835051
mixtral,LGBTI,recall,0.7368421052631579
mixtral,LGBTI,recall,0.85
mixtral,LGBTI,recall,0.7666666666666667
mixtral,LGBTI,recall,0.8023255813953488
mixtral,LGBTI,recall,0.7916666666666666
mixtral,LGBTI,recall,0.8157894736842105
mixtral,LGBTI,recall,0.8148148148148148
mixtral,LGBTI,recall,0.6382978723404256
mixtral,LGBTI,recall,0.7831325301204819
mixtral,LGBTI,recall,0.7582417582417582
mixtral,LGBTI,recall,0.7228915662650602
mixtral,LGBTI,recall,0.6875
mixtral,LGBTI,recall,0.8589743589743589
mixtral,LGBTI,recall,0.6951219512195121
mixtral,LGBTI,recall,0.6739130434782609
mixtral,LGBTI,recall,0.6962025316455697
mixtral,LGBTI,recall,0.7142857142857143
mixtral,LGBTI,recall,0.7692307692307693
mixtral,LGBTI,recall,0.6941176470588235
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.7843137254901961
mixtral,LGBTI,recall,0.6875
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.7111111111111111
mixtral,LGBTI,recall,0.7282608695652174
mixtral,LGBTI,recall,0.7111111111111111
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.6631578947368421
mixtral,LGBTI,recall,0.6774193548387096
mixtral,LGBTI,recall,0.7865168539325843
mixtral,LGBTI,recall,0.75
mixtral,LGBTI,recall,0.7894736842105263
mixtral,LGBTI,recall,0.7142857142857143
mixtral,LGBTI,recall,0.7875
mixtral,LGBTI,recall,0.8372093023255814
mixtral,LGBTI,recall,0.7926829268292683
mixtral,LGBTI,recall,0.7721518987341772
mixtral,LGBTI,recall,0.7205882352941176
mixtral,LGBTI,recall,0.7625
mixtral,LGBTI,recall,0.711340206185567
mixtral,LGBTI,recall,0.776595744680851
mixtral,LGBTI,recall,0.7931034482758621
mixtral,LGBTI,recall,0.711340206185567
mixtral,LGBTI,recall,0.7368421052631579
mixtral,LGBTI,recall,0.72
mixtral,LGBTI,recall,0.7424242424242424
mixtral,LGBTI,recall,0.7555555555555555
mixtral,LGBTI,recall,0.7361111111111112
mixtral,LGBTI,recall,0.7325581395348837
mixtral,LGBTI,recall,0.6951219512195121
mixtral,LGBTI,recall,0.8314606741573034
mixtral,LGBTI,recall,0.7558139534883721
mixtral,LGBTI,recall,0.8842105263157894
mixtral,LGBTI,recall,0.7307692307692307
mixtral,LGBTI,recall,0.6463414634146342
mixtral,LGBTI,recall,0.8191489361702128
mixtral,LGBTI,recall,0.8018867924528302
mixtral,LGBTI,recall,0.7954545454545454
mixtral,LGBTI,recall,0.7835051546391752
mixtral,LGBTI,recall,0.6941176470588235
mixtral,LGBTI,recall,0.7386363636363636
mixtral,LGBTI,recall,0.7227722772277227
mixtral,LGBTI,recall,0.7976190476190477
mixtral,LGBTI,recall,0.7731958762886598
mixtral,LGBTI,recall,0.7184466019417476
mixtral,LGBTI,recall,0.7159090909090909
mixtral,LGBTI,recall,0.7717391304347826
mixtral,LGBTI,f1,0.5182186234817814
mixtral,LGBTI,f1,0.5492957746478873
mixtral,LGBTI,f1,0.6220472440944882
mixtral,LGBTI,f1,0.38139534883720927
mixtral,LGBTI,f1,0.5507246376811594
mixtral,LGBTI,f1,0.5560165975103736
mixtral,LGBTI,f1,0.44787644787644787
