id,context_tweet,text,chatgpt_output,pred
350578,[OPINIÓN] Aborto legal: otra promesa incumplida | Por Romina Del Pla https://t.co/m1gIXwm9TO,@usuario Las usaron para el voto,"La expresión ""las usaron para el voto"" no es un término regional. La respuesta final es no.",0
397897,"'La circulación del virus en una escuela es tan alto que se podría comparar con una fiesta clandestina', la frase de una gremialista docente https://t.co/5wqD4Ui1l9",@usuario Una docente que compara las clases con una fiesta clandestina no da para decir nada más.,"La expresión ""fiesta clandestina"" no es un término regional en este contexto. La respuesta final es no.",0
388650,"“Los padres confían en mí, ese es su problema”: los mensajes de un docente de una escuela evangélica en los que admite que abusó de menores https://t.co/it8bmQEa9e",@usuario Muerte a la pedofilia,La respuesta no contiene expresiones regionales. La respuesta final es no.,0
359314,Detuvieron a una policía de la ciudad de Buenos Aires que mató de un tiro en la cabeza a un “robaruedas” https://t.co/V05cYakEBO,@usuario Han notado que incluso en medio de la Pandemia ni se habla del Hospital de Clínicas de CABA? Es un hospital escuela que depende de la UBA y referencia del país en todas las disciplinas con los mejores profesores. Quién maneja esa caja negra? Coti Nosiglia y la UCR de Capital,El comentario no contiene expresiones regionales. La respuesta final es no.,0
346239,"Pese a las medidas de prevención por el coronavirus, organizaciones de izquierda convocan a marchar el 24 de marzo https://t.co/eQgqoFL0Qh","@usuario No se si existen personas mas imbeciles que los argentinos, en un mes el 90% será contagiado",El comentario no contiene expresiones regionales. La respuesta final es no.,0
373894,Enrique Pinti no descarta una nueva postulación de Macri: “En este país siempre hay una chance para cualquiera que nos vuelva a cagar” | Por Tatiana Schapiro https://t.co/xvBLy5Nhhv,@usuario Garca sos vos viejo decrépito por apoyar un régimen chavista,"La expresión ""garca"" es un término regional en Argentina utilizado para referirse a una persona deshonesta o traidora. La respuesta final es sí.",1
350561,[OPINIÓN] Aborto legal: otra promesa incumplida | Por Romina Del Pla https://t.co/m1gIXwm9TO,"@usuario @usuario Me decepcionaste, decir que @usuario es culpable de la  vuelta de los K, 4 años tuvo el inútil de @usuario, no conoces el liberalismo @usuario edúcate.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
381774,Detuvieron a un maestro de Villa Devoto por acosar a un alumno: lo sorprendieron en la cama con otro estudiante https://t.co/f1Lk2Ou71f,@usuario una bala y listo,"La expresión ""una bala y listo"" no es un término regional del español de Argentina. La respuesta final es no.",0
361872,El gobierno de Bolivia le pidió a la Argentina que se abstenga de hacer campaña por Evo Morales https://t.co/vDj0cGBKCp,@usuario Evo Morales: otro pseudo politico impresentable,"La expresión ""pseudo político"" no es un término regional específico de Argentina, por lo que la respuesta final es no.",0
366281,Robertito Funes se quebró al aire luego de la agresión que sufrió en un móvil https://t.co/m5GKI1Wa5H https://t.co/osf5T6RjY2,@usuario Que vaya a terapia.,El comentario no contiene expresiones regionales. La respuesta final es no.,0
398262,Un grupo de gorilas en un zoológico en California se contagiaron de COVID-19 https://t.co/ZdvWtMugYf,@usuario La redacción de @usuario?,La redacción no contiene expresiones regionales. La respuesta final es no.,0
335812,"El Gobierno advirtió que habrá un ""pico de delitos contra la propiedad” cuando termine la cuarentena https://t.co/s4LbjLgJ0N","@usuario Como que habrá!!?? Si lo están anunciando, es xq ya pueden hacer algo para prevenirlos. Son #pelotudos 24/7, los que gobiernan, los que los votaron, y los que ayudaron x afuera del #peronismo.
En realidad, admiten que los van a dejar hacer. Les faltó poner: ""Delito Solidario"".","La expresión ""pelotudos 24/7"" es una expresión coloquial y regional de Argentina que se refiere a personas tontas o poco inteligentes todo el tiempo. La respuesta final es sí.",1
381424,Por qué Uruguay decidió no aumentar ni crear nuevos impuestos con la excusa del Covid https://t.co/p5vPm86q5D,@usuario Porque la diferencia  es siempre cultural ...,El comentario no contiene expresiones regionales. La respuesta final es no.,0
400839,Acuerdo con Putin para que Rusia instale una base satelital en el país https://t.co/DzBcOtBdSV,@usuario Entonces chile debe juntarse con losmgringos.e instalar base en chile,"La expresión ""losmgringos"" parece ser una forma coloquial de referirse a los estadounidenses, especialmente por la letra ""m"" añadida antes de ""gringos"". Aunque no es una expresión formal, no parece ser un término regional específico de Argentina. Por lo tanto, la respuesta final es no.",0
372926,Fuertes críticas a la revista Caras por el título de su portada con la hija de Máxima Zorreguieta https://t.co/8LLerBufVt,@usuario Cual es el problema? Si ella se acepta asi! No siempre hay q ser xxs,El comentario no contiene expresiones regionales. La respuesta final es no.,0
406957,Un asteroide clasificado como “peligroso” por la NASA podría chocar la Tierra en 2022 https://t.co/1iDIF5YvOb,@usuario Que caiga un asteroide selectivo en argentina que extermine a loskk.,"La expresión ""loskk"" es un término regional en Argentina usado de manera despectiva para referirse al kirchnerismo. La respuesta final es sí.",1
392570,Coronavirus: Novaresio contó cuál es su condición para aplicarse la vacuna rusa https://t.co/jTXp7hU4gZ https://t.co/fmu5TEE6cq,@usuario Seguramente su condición es que lo vacunen por la cola.,"La expresión ""lo vacunen por la cola"" es de carácter regional en Argentina y se refiere de manera vulgar a una administración de la vacuna a través de una vía no habitual. La respuesta final es sí.",1
331470,Por qué Paraguay es el país que tuvo el menor impacto del coronavirus en Sudamérica #EsoPorQué? #BienAhí #ZafaronFuerte #Paraguay #Coronavirus #GuienSó? #ConocéLosDetalles https://t.co/3EODSyKDsx,@usuario No te puedes contagiar de algo si no existes,"La expresión ""Zafaron Fuerte"" es de carácter regional en Argentina y se refiere a la suerte o alivio experimentado en una situación particular. La respuesta final es sí.",1
382913,"Andy Kusnetzoff vuelve a “PH, Podemos Hablar” tras recuperarse de coronavirus: “Tengo un compromiso con el programa y con mi público” | Por Pablo Riggio https://t.co/i8aAQIZ4yq",@usuario - es +,El comentario no contiene expresiones regionales. La respuesta final es no.,0
365173,Soldadas de Cristina: quiénes son las mujeres que defienden a la Vicepresidenta en el Senado https://t.co/R2pRpibBXw,@usuario 5 enfermas ‼,"La expresión ""enfermas"" no es un término regional en Argentina. La respuesta final es no.",0
339745,Coronavirus: un diario inglés asegura que los mercados chinos siguen vendiendo murciélagos y carne de animales domésticos https://t.co/qFPs4aHf6D,"@usuario Disculpa pero tengo que decirlo...son tan sucios y asquerosos, que no puedo entender que coman esas cosas y son un país de 1° mundo","La expresión ""son un país de 1 mundo"" no es una expresión regional, sino que es una forma de referirse a un país desarrollado o del primer mundo. Por lo tanto, la respuesta final es no.",0
361726,"Juan Grabois volvió a justificar las tomas de tierras: ""Es una situación delictiva de gente que no tiene intención delictiva"" https://t.co/GSVJEak8SW",@usuario Amigo de la liga  fe martilleros Juan proba trabajando,"La expresión ""proba trabajando"" no es un término regional del español de Argentina, por lo tanto, la respuesta final es no.",0
394205,"Les darán DNI provisorio a personas en situación vulnerable, para que puedan empezar a cobrar planes sociales https://t.co/WyrnNlqmkh",@usuario No será porque es ley tener DNI?,"La respuesta final es no, ya que el comentario no contiene expresiones regionales.",0
388686,"""Todo sobre tu vulva”: la mujer que saca al clítoris del closet y desarma los mitos del goce sexual | Por Mariana Fernández Camacho https://t.co/GCiygt0jaO",@usuario Una que descubrió la paja ya medio de grandecita digamos...,"La expresión ""descubrió la paja"" es de carácter regional en Argentina y se refiere al autoerotismo o masturbación. La respuesta final es sí.",1
356664,Cristina Pérez vivió un incómodo momento en vivo con Sergio Berni: “No tiene necesidad de descalificarme” https://t.co/ZA45DZ0C05,"@usuario Lo que pasa es que esa chica es medio opa, es difícil que no se incomode: dice boludeces todo el tiempo, realmente me pregunto si es tonta o se hace.","La expresión ""opa"" es un término regional en Argentina que se utiliza para referirse a una persona tonta o despistada. La respuesta final es sí.",1
348072,"Para Andrés Larroque, la movilización en contra de la expropiación de Vicentin fue una “bomba” sanitaria https://t.co/RDcIXfWjWf",@usuario @usuario El desastre que esta haciendo el y Kicilloft en Pcia de Bs As es una verdadera bomba abandonada sanitaria,"La expresión ""bomba abandonada"" no es un término regional específico de Argentina, por lo que la respuesta final es no.",0
377474,"💥[POLÉMICO]💥 Santiago Artemis derrapó con un comentario sobre las personas con discapacidad &gt;&gt;&gt; El diseñador de moda fue repudiado en las redes sociales luego de lanzar un desafortunado comentario en ""Corte y confección"". Enterate qué dijo, en la nota. 
https://t.co/FG4vSAN9V7",@usuario Si no necesito leer una nota para saber que es un pelotudo del circuito de la moda.,"La expresión ""pelotudo"" es de uso común en Argentina y se utiliza como un insulto. Por lo tanto, la respuesta es sí, existe un término regional en el comentario.",0
390958,Preocupación por un posible 'efecto contagio' de coronavirus en la masiva despedida a Diego Maradona https://t.co/H2FLlC0khR,"@usuario Que se caguen muriendo, así bajan los planes","La expresión ""que se caguen muriendo"" es vulgar y agresiva, pero no es un término regional específico de Argentina. La respuesta final es no.",0
396044,"Hebe de Bonafini: 'Hay que aprender a suplantar la carne con lentejas, quinoa y garbanzos' https://t.co/eKsZti39CQ","@usuario Vieja chorra, cómplice de corruptos, asco das, es hora de la visita de la parca!","La expresión ""vieja chorra"" es un término regional coloquial en Argentina utilizado para referirse de forma despectiva a una persona mayor. La respuesta final es sí.",1
341802,"Coronavirus: En medio de la pandemia, más de 20.000 chinos se agolparon en una turística montaña https://t.co/jvNLKdzjcu",@usuario Cuando China despierte! La amenaza amarilla!! Decían los abuelos y pasó! Ojalá no se les vuelva a salir de las manos!! #Argentina,El comentario no contiene expresiones regionales. La respuesta final es no.,0
350107,"Juan Grabois, sobre la post pandemia: “Si no hay una intervención política, va a haber un fuerte aumento de la criminalidad y un proceso de toma de tierras” https://t.co/h5wlZGPRQd",@usuario Dnd vive Grabois ?? En algún asentamiento ó barrio privado ??,El comentario no contiene expresiones regionales. La respuesta final es no.,0
341810,"Coronavirus: En medio de la pandemia, más de 20.000 chinos se agolparon en una turística montaña https://t.co/jvNLKdzjcu","@usuario Y lo q pasa es q perdieron la punta contra EEUU y ahora la quieren recuperar , x Dios q manga de pelotudos , igual aguanten q vamos a dar pelea nosotros también 🇦🇷 , ya dimos demasiadas ventaja , el 12 es el último día de la cuarentena 🤣","La expresión ""manga de pelotudos"" es de carácter regional en Argentina, siendo usada de manera coloquial para referirse a un grupo de personas consideradas tontas o poco inteligentes. La respuesta final es sí.",1
393879,[OPINIÓN] ¿En qué momento Argentina se convirtió en esta porquería? | Por Jonatan Viale https://t.co/4KjYSLaKRf,@usuario @usuario  Lo dice quien contribuye a que estemos asi. Como siempre el periodismo y este hijo de.. se lavan las manos.🤦,"La expresión ""hijo de..."" es un insulto común en varios países de habla hispana, por lo que no se considera un término regional del español de Argentina. La respuesta final es no.",0
346934,China amenazó con boicotear el consumo de productos australianos si el gobierno insiste en investigar el origen la pandemia https://t.co/iqk40JBljm,@usuario Se puede ser tan HDP????,"La expresión ""HDP"" es una abreviatura coloquial para referirse a alguien como ""hijo de puta"" y es utilizada en diversas regiones de habla hispana, por lo que no es un término regional específico de Argentina. La respuesta final es no.",0
338983,"Lula da Silva aseguró que “es bueno que la naturaleza haya creado este monstruo llamado coronavirus"" https://t.co/eJ5YZvvKcM",@usuario Naturaleza? Es producto del hombre que naturaleza!,El comentario no contiene expresiones regionales. La respuesta final es no.,0
393597,"Bill Gates acusado de crear al Covid-19

 https://t.co/5SVVFFdFCd",@usuario @usuario Jajajaja pero los chinos son buenos. Das asco @usuario,"La expresión ""Jjaja"" no es un término regional específico de Argentina, por lo tanto la respuesta final es no.",0
401347,La televisión de Estados Unidos criticó a los turistas argentinos que viajan a Miami a vacunarse gratuitamente https://t.co/mHE9QPcb6X https://t.co/gSRrgfBWCt,@usuario Mentira,"La expresión ""mentira"" no es un término regional del español de Argentina. La respuesta final es no.",0
330155,Organizaba marchas anti cuarentena y murió por coronavirus: “Mi primo decía que nadie lo iba a frenar” https://t.co/WAaCSNnlVm,"@usuario La mayoria de las personas mayores se manejan asi, son terribles faltadores de respeto y viven sin importarles el resto, egoismo puro","La expresión ""faltadores de respeto"" no es un término regional del español de Argentina. La respuesta final es no.",0
371438,"Medina. Enojada, grabó a un grupo de gente en un bar y le habló al Presidente https://t.co/0HDUabJ7zQ https://t.co/p2B6Fgbz7j",@usuario 😂😂😂😂,El comentario no contiene expresiones regionales. La respuesta final es no.,0
397145,Nicolás Kreplak: “Hay un sector social muy privilegiado que es reticente a seguir las normativas” https://t.co/cTqwNO0Nav,@usuario Otro nabo,"La expresión ""nabo"" no es un término regional del español de Argentina. La respuesta final es no.",0
371814,Tremendo escándalo en las redes por un polémico tuit de Maximiliano Guerra contra Cristina y Florencia Kirchner https://t.co/RraE1Kb9cf,@usuario No es polemico. Es la pura verdad.,"La expresión ""no es polémico"" no es un término regional, por lo tanto la respuesta es no.",0
363545,El summum de la grieta: Cristina Kirchner tiene 0% de imagen positiva entre los macristas https://t.co/0VCpRP8N9M,"@usuario Ahhhhhhhh, bueeeee.... Que notición!!!!!!!!! Dios.........................","La respuesta es no, ya que el comentario no contiene expresiones regionales.",0
391950,"Wuhan, cuna del covid-19, celebró el Año Nuevo con una multitud en las calles https://t.co/lDbFZnl7lI https://t.co/mgZ8E06OaH","@usuario Ellos son los responsables de todo lo que estamos padeciendo a nivel mundial. No hicieron nada para evitar su propagación y encima la periodista que dio a conocer la situación fue condenada a 4 años de prisión por “provocar peleas y problemas”
HDRMP mugrientos #CondenaMundial","El comentario contiene la expresión ""HDRMP"", que es una sigla regional utilizada en Argentina como un insulto fuerte. Por lo tanto, la respuesta final es sí.",1
330909,Claribel Medina grabó y escrachó a los que se reúnen en un bar de Palermo https://t.co/wbroddNpRN,@usuario Uhhh está para atrás esta mujer,El comentario no contiene expresiones regionales. La respuesta final es no.,0
336387,"La angustia de La Rubia Peronista por la crisis: “Estoy en un momento complicado, hago shows virtuales a la gorra” | Por Milagros Monti https://t.co/TLdJXa2At9","@usuario #GeniosDelVoto 

ARREPENTIDOS!!!",El comentario no contiene expresiones regionales. La respuesta final es no.,0
340940,"China pisa fuerte en la asamblea de la OMS: promete US$ 2.000 millones contra el coronavirus y una vacuna ""mundial"" https://t.co/3DAZnsYYVJ","@usuario Opino:

Con que los Desgobiernos de China, Corea del Norte, Cuba, Venezuela, México, Nicaragüa y Argentina Desaparezcan me conformo.

FIN.","La expresión ""Desgobiernos"" no es un término regional específico de Argentina, ya que podría ser entendido y utilizado en otros países de habla hispana. Por lo tanto, la respuesta final es no.",0
359890,"Jonatan Viale: ""La Argentina castiga a los emprendedores y premia a los delincuentes"" https://t.co/D3OXSmlr13 https://t.co/z33owjNmw6","@usuario @usuario Gordito lechoso jajajajaja, yo le pondría otros adjetivos, sos una inspiración constante jajajajaja","La expresión ""gordito lechoso"" no es un término regional específico de Argentina, por lo tanto la respuesta final es no.",0
365592,Alberto Fernández y Xi Jinping acordaron profundizar las relaciones geopolíticas entre Argentina y China https://t.co/nyTiQ4Ltrz,"@usuario JAJAJA MAS NEGOCIACIONES ARGENTO- CHINAS
MAS
BASES MILITARES CHINA EN TERRITORIO ARGENTINO???","La expresión ""argentino-chinas"" es una combinación de palabras utilizada en el comentario que no es considerada un término regional. Por lo tanto, la respuesta final es no.",0
407807,"Denuncian que una mujer ""cambió"" a su hija de 14 años por un cajón de pollos en Santiago del Estero https://t.co/FrmrYuv4A4",@usuario La gente tiene que entender que el problema del país es ÉTNICO.,"La expresión ""ÉTNICO"" no es un término regional del español de Argentina. La respuesta final es no.",0
402452,Condenaron a 10 años de prisión a “la Angelina Jolie iraní” https://t.co/eEjQwkhNuq,@usuario 👎 Falso,El comentario no contiene expresiones regionales. La respuesta final es no.,0
354966,"Carrió: ""Cristina no fue presa porque Cambiemos no quería que se haga justicia "" https://t.co/nm5kde1veB https://t.co/PGRrtCUIsp","@usuario Jajajajaja pobre frustada. Me imagino que los huecos seguidores ya con esto, no le creen más.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
398590,Partidos de izquierda y organizaciones sociales cortan la 9 de julio en reclamo de un aumento de los planes https://t.co/Y1ifGhhglN,@usuario Vagos perversos mitomanos jamás trabajaron ni trabajaran que mechan con Barras delincuentes,"La expresión ""mechar con barras delincuentes"" es un término regional en Argentina que se refiere a relacionarse o asociarse con grupos de personas que tienen antecedentes delictivos. La respuesta final es sí.",1
362622,Alberto Fernández justificó el DNU por la falta de conectividad a Internet de los barrios populares porteños https://t.co/htrgJj4Zgs,@usuario Yo no hubiese justificado nada! Hay gente que necesita conectividad para clases o hacer trámites y no disponen de ello.,El comentario no contiene expresiones regionales. La respuesta final es no.,0
371807,Tremendo escándalo en las redes por un polémico tuit de Maximiliano Guerra contra Cristina y Florencia Kirchner https://t.co/RraE1Kb9cf,@usuario Clarin chupapijas. Aguante Maxi. Soretes,"La expresión ""chupapijas"" es un término vulgar y ofensivo de carácter regional en Argentina, utilizado para referirse de forma despectiva a una persona que busca constantemente agradar a otra con el fin de obtener beneficios. La respuesta final es sí.",1
403994,"""Acá no hay magia "". La fórmula de José Luis Espert para sacar el país adelante https://t.co/7ue2QuPthQ https://t.co/zkoOeZE8uF","@usuario Libre comercio, seguridad jurídica, respeto por los derechos de propiedad y los contratos, privacidad, integridad gubernamental, libertad individual, baja carga fiscal, legislación laboral flexible y un Estado mínimo. 🇦🇷🗽💵📈
#AvanzaLibertad @usuario",El comentario no contiene expresiones regionales. La respuesta final es no.,0
398510,En Salta mandaron a un abusador a la casa porque se llovía su calabozo: vive al lado de la nena que atacó https://t.co/vHITnb3yzt,@usuario por favorrrr!! como puede ser?!!! q horroooorrrr 🤮,El comentario no contiene expresiones regionales. La respuesta final es no.,0
351211,"Ricky Martin: “Soy un hombre latino y homosexual viviendo en los Estados Unidos, soy una amenaza” https://t.co/ftsBUV6mCM",@usuario Un tipo que se queja del país que vive siendo de otro es la hipocresía más grande que conozco.,"La expresión ""ser una amenaza"" en el contexto de la frase de Ricky Martin, no es un término regional del español de Argentina. La respuesta final es no.",0
342703,"El estremecedor relato de la Negra Vernaci por el modo “inhumano” en que debió despedir a su papá, víctima del coronavirus: “Es solitario, cruel y doloroso” https://t.co/Noaw5DEDT4",@usuario Tu gobierno .,"El comentario ""Tu gobierno"" no contiene expresiones regionales. La respuesta final es no.",0
358560,"La advertencia de Juan Grabois: ""Hay una oleada de toma de tierras y se va a profundizar"" https://t.co/wIiSKsxvuX",@usuario Mira vos al zurdo roñoso amenazando con saquear tierras y lo apoya todo el frente de chorros!!,"La expresión ""zurdo roñoso"" es de carácter regional en Argentina y se utiliza para referirse despectivamente a una persona de izquierda. Por lo tanto, la respuesta final es sí.",1
385502,"Kathleen Kruger, jefa del Bayern Munich: la ""mujer fuerte"" detrás del éxito https://t.co/TPtnU4s6S4","@usuario Mirá vos, yo pensé que detrás del éxito de haber salido campeones estaban el cuerpo técnico y los jugadores.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
387497,Luis Novaresio sufrió un robo en Palermo: “El nivel de arrebato que hay en la Ciudad es muy alto” https://t.co/DgSU0HenLf,@usuario Es verdad en C.A.B.A nos acaban de manotear los terrenos de  Costa Salguero.,"La expresión ""manotear los terrenos de Costa Salguero"" no se considera un término regional del español de Argentina. La respuesta final es no.",0
401626,Fabiola Yañez reconoció la labor de los comedores comunitarios: “Todos ustedes son verdaderos y verdaderas patriotas” https://t.co/hlmBrf4Dv8,@usuario Está mina es de verdad o es a cuerda??,"La expresión ""está mina"" es una variante coloquial regional en Argentina para referirse a ""esta mujer"". La respuesta final es sí.",1
371789,Tremendo escándalo en las redes por un polémico tuit de Maximiliano Guerra contra Cristina y Florencia Kirchner https://t.co/RraE1Kb9cf,"@usuario Genio Maxi , yo te banco 💪 dijiste lo q muchos piensan y no se animan a decir.",El comentario no contiene expresiones regionales. La respuesta final es no.,0
372592,Un carnicero mató a un ladrón que entró a robarle y un grupo de 20 personas intentó prender fuego el local como venganza https://t.co/AEVCa73yGG,"@usuario Gracias a este gobierno de mierda que garantiza los ""derechos"" de los chorros HDP y no el de los ciudadanos de bien!",El comentario no contiene expresiones regionales. La respuesta final es no.,0
366735,Mauricio Macri viajó a Paraguay y almuerza con Horacio Cartés https://t.co/SRSgInXYmP,"@usuario Sabes por que Carter maneja todo en Paraguay pq viajo el ex a dicho país ,en pandemia.","La expresión ""Carter"" no es un término regional del español de Argentina. La respuesta final es no.",0
340151,"#VIDEO Tosió y estornudó sobre periodista de @CronicaTV, le dijo ""tengo coronavirus"" y fue detenido #EnLaTerminalDeRetiro #ChilenoMaleducado #YAsqueroso #ConCrónicaNo #EstamosConElPueblo #YEsteIdiotaHaceEso #Mirá #EscenaIndignante https://t.co/haVwJTPCyh","@usuario Que aweonao más grande, ojalá lo dejen allá en cuarentena por imbécil","La expresión ""aweonao"" es un término regional en Chile utilizado de forma peyorativa para referirse a una persona tonta o idiota. La respuesta final es sí.",1
369721,"Sabina Frederic dijo que ""no hay muchos robos, pero los medios de comunicación los hacen visibles"" https://t.co/sFYm1oENtD",@usuario NO HABLES PORQUE TE PUEDE TOCAR A VOZ ESTA DEFENDE A PERSONAS PERO NO EL ROBO CUIDADO HAY JENTE QUE SUFRE POR ROBO APARTE MILLONES DE PERSONAS SIN ANDO MUCHO EN LA CALLE UNO NO SABE COMO AYUDAR LOS AYUDAMOS PERO PARA QUE COMAN POR EL MOMENTO,"El comentario contiene expresiones regionales como ""jente"" (gente) y ""ando"" (andar). La respuesta final es sí.",1
367286,"La barra de Quilmes despidió a Franco Moreyra, el ladrón que mató el jubilado https://t.co/OsnoDzSeqG",@usuario Hoy ví a un cuñado del ladrón y dijo que el no era barra entonces porque lo despiden los barras. Además dijo que se la rebuscaba para mantener a su hijo así? Y como lo hacia entrando a robar a las casas de la zona?,El comentario no contiene expresiones regionales. La respuesta final es no.,0
335827,"El Gobierno advirtió que habrá un ""pico de delitos contra la propiedad” cuando termine la cuarentena https://t.co/s4LbjLgJ0N",@usuario Esta noticia es increíble. Te advierten de la ola de delitos y ellos no preparan nada para prevenirla. Hay ya una intención de desidia en este gobierno que da asco,El comentario no contiene expresiones regionales. La respuesta final es no.,0
399304,"Sabino Vaca Narvaja, un elegido de Cristina Kirchner, será el embajador en China https://t.co/odbTLNwfnR",@usuario Instruido para la guerrilla cual es su experiencia un inútil más,"La expresión ""un inútil más"" no es un regionalismo, por lo que la respuesta final es no.",0
363952,"José Luis Chilavert fustigó a Diego Maradona por su relación con Nicolás Maduro, Hugo Chávez y Fidel Castro https://t.co/vUS5tokXrg https://t.co/i1hIh83avt",@usuario Gracias por el humor,"La frase ""Gracias por el humor"" no contiene expresiones regionales. La respuesta final es no.",0
391108,Coronavirus. Buscan voluntarios para probar otra vacuna desarrollada por China https://t.co/FHaUniBn9Y https://t.co/ZgqqbZuLq3,@usuario Con cobertura?,"La expresión ""Con cobertura?"" no parece ser un término regional del español de Argentina. La respuesta final es no.",0
389460,"Pietragalla: ""No existen violaciones sistemáticas de los derechos humanos"" https://t.co/XB295mCkem https://t.co/JEGN4NtoXG",@usuario Vergüenza,El comentario no contiene expresiones regionales. La respuesta final es no.,0
373886,Enrique Pinti no descarta una nueva postulación de Macri: “En este país siempre hay una chance para cualquiera que nos vuelva a cagar” | Por Tatiana Schapiro https://t.co/xvBLy5Nhhv,"@usuario Pero Pinti vos no estabas a favor o entendi mal cuando te hacian las preguntas , vamos genio hay que ser siempre de una palabra !!","La respuesta final es no, ya que el comentario no contiene expresiones regionales del español de Argentina.",0
392643,Murió el hombre que pasó un año prófugo por violar a dos nenas y fue encontrado en terapia intensiva con coronavirus | Por Pilar Safatle https://t.co/A6BMDmuRI0,@usuario La justicia núnca la hace el Poder Judicial. Tiene que pasar algo asi para eliminar estas lacras de la sociedad.,El comentario no contiene expresiones regionales. La respuesta final es no.,0
397781,Patricia Bullrich pidió ser drásticos con los docentes https://t.co/R7aSPlcnL1 https://t.co/d5rdvbSr21,@usuario bueno igual estas desempleada,"La expresión ""igual estas desempleada"" no es un término regional del español de Argentina. La respuesta final es no.",0
345524,"Yanzhong Huang: ""Es bastante probable que ya se esté gestando un Covid-21 "" https://t.co/EbYbI4QEte https://t.co/jQPhy17yZS",@usuario Dejen de comer mierdas hijos de puta,"La expresión ""hijos de puta"" no es un término regional específico de Argentina, ya que se utiliza en varios países de habla hispana. La respuesta final es no.",0
366313,Robertito Funes se quebró al aire luego de la agresión que sufrió en un móvil https://t.co/m5GKI1Wa5H https://t.co/osf5T6RjY2,"@usuario No te podés llamar ""Robertito"" jeje","La expresión ""No te podés llamar 'Robertito' jeje"" no contiene términos regionales. La respuesta final es no.",0
358730,24 de marzo. Florencia Kirchner recordó a Néstor desde la cuarentena con su madre y su hija https://t.co/GbQ6LuEUik https://t.co/eRjGDz3R7I,"@usuario Y seguro que recordó que gracias al 24.3 empezaron a amasar fortuna, antes de robar al estado...","La expresión ""robar al estado"" no es considerada un regionalismo específico de Argentina, ya que es una expresión común que se utiliza en varios países para referirse a actos de corrupción. La respuesta final es no.",0
406604,"El descargo de Dolores Etchevehere: ""El ingreso al predio fue sin violencia, así que no hay usurpación"" https://t.co/oDxbH1CEJR",@usuario ??????????????,El comentario no contiene expresiones regionales. La respuesta final es no.,0
391217,China detectó coronavirus en un embarque de carne vacuna que se exportó desde Argentina | Por Juan Martín Melo https://t.co/XF2Vl38v4W,@usuario Estps chinos mugrientos se hacen los asustados... hubieran controlado el mercado de mierda ese en Wuhan. Paso por 72mil manos desde que bajo del barco hasta la camara y se preocupan si salio de aca. Vayanse a la mierda,"La expresión ""chinos mugrientos"" es un término regional peyorativo usado en Argentina para referirse de manera despectiva a personas de origen chino. La respuesta final es sí.",1
400956,'País de maricas': ¿Por qué Jair Bolsonaro vuelve a atacar a los homosexuales en Brasil? https://t.co/pVdFjiztkm,@usuario Que olor a progre clarinete.,"La expresión ""clarinete"" es un término regional del español de Argentina que se utiliza de manera despectiva para referirse a alguien que sigue una ideología progresista. La respuesta final es sí.",1
334530,Eduardo Feinmann confirmó que tiene coronavirus: “No tuve síntomas más que una afonía” https://t.co/ia6AfUcsk2,"@usuario No tuvo síntomas, sólo afonía....hasta ahora. Así se empieza.","La expresión ""hasta ahora"" no es un término regional del español de Argentina. La respuesta final es no.",0
397908,"'La circulación del virus en una escuela es tan alto que se podría comparar con una fiesta clandestina', la frase de una gremialista docente https://t.co/5wqD4Ui1l9",@usuario La mina no quiere laburar. O no quieren que la población reciba educación. Es mucho mejor tener a la gente sin educar así dominan a las masas y hacen lo que se les cante. No les sirve la gente pensante,"La expresión ""mina"" es una palabra coloquial argentina que se utiliza para referirse a una mujer. Por lo tanto, la respuesta final es sí, hay una expresión regional en el comentario.",1
347424,"China prestará USD 1,000 millones a México, América Latina y el Caribe para la compra de vacunas contra el COVID-19 https://t.co/oxL59BpvNa","@usuario Son unos desgraciados los políticos chinos, unos miserables y rastreros. Para Ecuador intenta destruir la reputación del mejor camarón del mundo #iloveshrimpfromecuador, luego está el asecho a #Galapagos #SOSGALAPAGOS y ahora su chantaje con la vacuna. #ChinaLiedPeopleDied .","La expresión ""asecho"" es un término regional en Argentina usado para referirse a una amenaza o vigilancia constante sobre algo o alguien. La respuesta final es sí.",1
406254,"Elisa Carrió: 'Jamás me pondría la vacuna porque no hay información clara, es un negocio de Cristina Kirchner y los rusos' https://t.co/nPPKSo9Yp0",@usuario Bueno,No se identifican expresiones regionales en este comentario. La respuesta final es no.,0
330893,Claribel Medina grabó y escrachó a los que se reúnen en un bar de Palermo https://t.co/wbroddNpRN,"@usuario Hace rato que no vende entradas. No la veían antes, menos la van a ver ahora. Pobre señora. Agua y ajo Clari.","La expresión ""agua y ajo Clari"" es de carácter regional en Argentina y se utiliza para indicar que a alguien no le queda otra opción que resignarse a una situación. La respuesta final es sí.",1
